Namespace(batch_size=22, dataset_path='ModelNet40', dataset_type='modelnet', device='cuda:0', emb_dims=512, epochs=200, eval=False, exp_name='exp_prnet', num_iterations=3, optimizer='Adam', pretrained='', resume='', seed=1234, start_epoch=0, workers=2)
EPOCH:: 1, Traininig Loss: 0.187391, Testing Loss: 0.164218, Best Loss: 0.164218, Training Acc: 1.000000, Testing Acc: 1.000000
EPOCH:: 29, Traininig Loss: 0.837064, Testing Loss: 0.736850, Best Loss: 0.056764, Training Acc: 0.000000, Testing Acc: 0.403846
EPOCH:: 30, Traininig Loss: 0.779454, Testing Loss: 0.653040, Best Loss: 0.056764, Training Acc: 0.027027, Testing Acc: 0.423077
EPOCH:: 31, Traininig Loss: 0.764197, Testing Loss: 0.699041, Best Loss: 0.056764, Training Acc: 0.081081, Testing Acc: 0.403846
EPOCH:: 32, Traininig Loss: 0.770711, Testing Loss: 0.621862, Best Loss: 0.056764, Training Acc: 0.000000, Testing Acc: 0.442308
EPOCH:: 33, Traininig Loss: 0.759281, Testing Loss: 0.645700, Best Loss: 0.056764, Training Acc: 0.027027, Testing Acc: 0.403846
EPOCH:: 34, Traininig Loss: 0.764910, Testing Loss: 0.573144, Best Loss: 0.056764, Training Acc: 0.000000, Testing Acc: 0.576923
EPOCH:: 35, Traininig Loss: 0.794168, Testing Loss: 0.595722, Best Loss: 0.056764, Training Acc: 0.000000, Testing Acc: 0.500000
EPOCH:: 36, Traininig Loss: 0.706649, Testing Loss: 0.608840, Best Loss: 0.056764, Training Acc: 0.081081, Testing Acc: 0.519231
EPOCH:: 37, Traininig Loss: 0.729179, Testing Loss: 0.628050, Best Loss: 0.056764, Training Acc: 0.054054, Testing Acc: 0.442308
EPOCH:: 38, Traininig Loss: 0.677071, Testing Loss: 0.643305, Best Loss: 0.056764, Training Acc: 0.054054, Testing Acc: 0.403846
EPOCH:: 39, Traininig Loss: 0.609773, Testing Loss: 0.635485, Best Loss: 0.056764, Training Acc: 0.162162, Testing Acc: 0.442308
EPOCH:: 40, Traininig Loss: 0.625400, Testing Loss: 0.632849, Best Loss: 0.056764, Training Acc: 0.189189, Testing Acc: 0.423077
EPOCH:: 41, Traininig Loss: 0.631833, Testing Loss: 0.658431, Best Loss: 0.056764, Training Acc: 0.135135, Testing Acc: 0.403846
EPOCH:: 42, Traininig Loss: 0.619384, Testing Loss: 0.620643, Best Loss: 0.056764, Training Acc: 0.243243, Testing Acc: 0.461538
EPOCH:: 43, Traininig Loss: 0.603283, Testing Loss: 0.502857, Best Loss: 0.056764, Training Acc: 0.270270, Testing Acc: 0.596154
EPOCH:: 44, Traininig Loss: 0.785911, Testing Loss: 0.872365, Best Loss: 0.056764, Training Acc: 0.000000, Testing Acc: 0.307692
EPOCH:: 45, Traininig Loss: 0.599055, Testing Loss: 0.404285, Best Loss: 0.056764, Training Acc: 0.432432, Testing Acc: 0.788462
EPOCH:: 46, Traininig Loss: 0.468537, Testing Loss: 0.395620, Best Loss: 0.056764, Training Acc: 0.648649, Testing Acc: 0.826923
EPOCH:: 47, Traininig Loss: 0.469021, Testing Loss: 0.411026, Best Loss: 0.056764, Training Acc: 0.729730, Testing Acc: 0.826923
EPOCH:: 48, Traininig Loss: 0.475836, Testing Loss: 0.390883, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.846154
EPOCH:: 49, Traininig Loss: 0.473846, Testing Loss: 0.392329, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.846154
EPOCH:: 50, Traininig Loss: 0.467017, Testing Loss: 0.445626, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.750000
EPOCH:: 51, Traininig Loss: 0.465034, Testing Loss: 0.469933, Best Loss: 0.056764, Training Acc: 0.675676, Testing Acc: 0.750000
EPOCH:: 52, Traininig Loss: 0.469272, Testing Loss: 0.433838, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.769231
EPOCH:: 53, Traininig Loss: 0.481462, Testing Loss: 0.419043, Best Loss: 0.056764, Training Acc: 0.675676, Testing Acc: 0.750000
EPOCH:: 54, Traininig Loss: 0.500290, Testing Loss: 0.415222, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.788462
EPOCH:: 55, Traininig Loss: 0.491565, Testing Loss: 0.415840, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.788462
EPOCH:: 56, Traininig Loss: 0.506603, Testing Loss: 0.438878, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.730769
EPOCH:: 57, Traininig Loss: 0.507382, Testing Loss: 0.415609, Best Loss: 0.056764, Training Acc: 0.459459, Testing Acc: 0.788462
EPOCH:: 58, Traininig Loss: 0.508519, Testing Loss: 0.426031, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.788462
EPOCH:: 59, Traininig Loss: 0.511348, Testing Loss: 0.421996, Best Loss: 0.056764, Training Acc: 0.432432, Testing Acc: 0.807692
EPOCH:: 60, Traininig Loss: 0.522012, Testing Loss: 0.424458, Best Loss: 0.056764, Training Acc: 0.459459, Testing Acc: 0.788462
EPOCH:: 61, Traininig Loss: 0.521589, Testing Loss: 0.418197, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.769231
EPOCH:: 62, Traininig Loss: 0.505928, Testing Loss: 0.412763, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.807692
EPOCH:: 63, Traininig Loss: 0.488812, Testing Loss: 0.405614, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.826923
EPOCH:: 64, Traininig Loss: 0.491794, Testing Loss: 0.415930, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.788462
EPOCH:: 65, Traininig Loss: 0.492722, Testing Loss: 0.481998, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.711538
EPOCH:: 66, Traininig Loss: 0.601863, Testing Loss: 0.731124, Best Loss: 0.056764, Training Acc: 0.297297, Testing Acc: 0.250000
EPOCH:: 67, Traininig Loss: 0.721197, Testing Loss: 0.725430, Best Loss: 0.056764, Training Acc: 0.027027, Testing Acc: 0.288462
EPOCH:: 68, Traininig Loss: 0.656461, Testing Loss: 0.492834, Best Loss: 0.056764, Training Acc: 0.216216, Testing Acc: 0.673077
EPOCH:: 69, Traininig Loss: 0.415022, Testing Loss: 0.511211, Best Loss: 0.056764, Training Acc: 0.837838, Testing Acc: 0.634615
EPOCH:: 70, Traininig Loss: 0.422817, Testing Loss: 0.519284, Best Loss: 0.056764, Training Acc: 0.864865, Testing Acc: 0.596154
EPOCH:: 71, Traininig Loss: 0.505887, Testing Loss: 0.482797, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.653846
EPOCH:: 72, Traininig Loss: 0.514392, Testing Loss: 0.488473, Best Loss: 0.056764, Training Acc: 0.459459, Testing Acc: 0.692308
EPOCH:: 73, Traininig Loss: 0.497986, Testing Loss: 0.478545, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.692308
EPOCH:: 74, Traininig Loss: 0.515819, Testing Loss: 0.476405, Best Loss: 0.056764, Training Acc: 0.459459, Testing Acc: 0.673077
EPOCH:: 75, Traininig Loss: 0.488273, Testing Loss: 0.462089, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.711538
EPOCH:: 76, Traininig Loss: 0.492660, Testing Loss: 0.479339, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.692308
EPOCH:: 77, Traininig Loss: 0.493074, Testing Loss: 0.477912, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.673077
EPOCH:: 78, Traininig Loss: 0.498647, Testing Loss: 0.455076, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.769231
EPOCH:: 79, Traininig Loss: 0.512839, Testing Loss: 0.455127, Best Loss: 0.056764, Training Acc: 0.459459, Testing Acc: 0.750000
EPOCH:: 80, Traininig Loss: 0.500593, Testing Loss: 0.456195, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.769231
EPOCH:: 81, Traininig Loss: 0.498974, Testing Loss: 0.452669, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.750000
EPOCH:: 82, Traininig Loss: 0.496654, Testing Loss: 0.453216, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.750000
EPOCH:: 83, Traininig Loss: 0.496449, Testing Loss: 0.485537, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.653846
EPOCH:: 84, Traininig Loss: 0.500683, Testing Loss: 0.464267, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.730769
EPOCH:: 85, Traininig Loss: 0.489976, Testing Loss: 0.450270, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.769231
EPOCH:: 86, Traininig Loss: 0.490129, Testing Loss: 0.460940, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.750000
EPOCH:: 87, Traininig Loss: 0.485829, Testing Loss: 0.455373, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.750000
EPOCH:: 88, Traininig Loss: 0.494910, Testing Loss: 0.466599, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.653846
EPOCH:: 89, Traininig Loss: 0.497715, Testing Loss: 0.451223, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.711538
EPOCH:: 90, Traininig Loss: 0.494578, Testing Loss: 0.494745, Best Loss: 0.056764, Training Acc: 0.648649, Testing Acc: 0.596154
EPOCH:: 91, Traininig Loss: 0.507444, Testing Loss: 0.494900, Best Loss: 0.056764, Training Acc: 0.459459, Testing Acc: 0.615385
EPOCH:: 92, Traininig Loss: 0.488296, Testing Loss: 0.402215, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.826923
EPOCH:: 93, Traininig Loss: 0.443620, Testing Loss: 0.391230, Best Loss: 0.056764, Training Acc: 0.756757, Testing Acc: 0.807692
EPOCH:: 94, Traininig Loss: 0.430711, Testing Loss: 0.378397, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.807692
EPOCH:: 95, Traininig Loss: 0.438912, Testing Loss: 0.367862, Best Loss: 0.056764, Training Acc: 0.864865, Testing Acc: 0.807692
EPOCH:: 96, Traininig Loss: 0.435863, Testing Loss: 0.367254, Best Loss: 0.056764, Training Acc: 0.864865, Testing Acc: 0.807692
EPOCH:: 97, Traininig Loss: 0.441954, Testing Loss: 0.385661, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.807692
EPOCH:: 98, Traininig Loss: 0.435195, Testing Loss: 0.373492, Best Loss: 0.056764, Training Acc: 0.837838, Testing Acc: 0.826923
EPOCH:: 99, Traininig Loss: 0.443181, Testing Loss: 0.385600, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.788462
EPOCH:: 100, Traininig Loss: 0.441497, Testing Loss: 0.385777, Best Loss: 0.056764, Training Acc: 0.783784, Testing Acc: 0.788462
EPOCH:: 101, Traininig Loss: 0.436558, Testing Loss: 0.395892, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.788462
EPOCH:: 102, Traininig Loss: 0.449140, Testing Loss: 0.380753, Best Loss: 0.056764, Training Acc: 0.729730, Testing Acc: 0.788462
EPOCH:: 103, Traininig Loss: 0.452386, Testing Loss: 0.382654, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.788462
EPOCH:: 104, Traininig Loss: 0.380002, Testing Loss: 0.330446, Best Loss: 0.056764, Training Acc: 0.918919, Testing Acc: 0.903846
EPOCH:: 105, Traininig Loss: 0.394490, Testing Loss: 0.524312, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.596154
EPOCH:: 106, Traininig Loss: 0.657461, Testing Loss: 0.596457, Best Loss: 0.056764, Training Acc: 0.054054, Testing Acc: 0.346154
EPOCH:: 107, Traininig Loss: 0.665537, Testing Loss: 0.619534, Best Loss: 0.056764, Training Acc: 0.000000, Testing Acc: 0.384615
EPOCH:: 108, Traininig Loss: 0.668551, Testing Loss: 0.629102, Best Loss: 0.056764, Training Acc: 0.027027, Testing Acc: 0.365385
EPOCH:: 109, Traininig Loss: 0.671914, Testing Loss: 0.621909, Best Loss: 0.056764, Training Acc: 0.027027, Testing Acc: 0.365385
EPOCH:: 110, Traininig Loss: 0.670409, Testing Loss: 0.624359, Best Loss: 0.056764, Training Acc: 0.000000, Testing Acc: 0.365385
EPOCH:: 111, Traininig Loss: 0.680600, Testing Loss: 0.588326, Best Loss: 0.056764, Training Acc: 0.027027, Testing Acc: 0.403846
EPOCH:: 112, Traininig Loss: 0.622489, Testing Loss: 0.615658, Best Loss: 0.056764, Training Acc: 0.189189, Testing Acc: 0.384615
EPOCH:: 113, Traininig Loss: 0.604727, Testing Loss: 0.666148, Best Loss: 0.056764, Training Acc: 0.135135, Testing Acc: 0.307692
EPOCH:: 114, Traininig Loss: 0.646925, Testing Loss: 0.732013, Best Loss: 0.056764, Training Acc: 0.081081, Testing Acc: 0.192308
EPOCH:: 115, Traininig Loss: 0.655888, Testing Loss: 0.702330, Best Loss: 0.056764, Training Acc: 0.054054, Testing Acc: 0.288462
EPOCH:: 116, Traininig Loss: 0.627103, Testing Loss: 0.693858, Best Loss: 0.056764, Training Acc: 0.135135, Testing Acc: 0.288462
EPOCH:: 117, Traininig Loss: 0.609119, Testing Loss: 0.672706, Best Loss: 0.056764, Training Acc: 0.135135, Testing Acc: 0.365385
EPOCH:: 118, Traininig Loss: 0.612693, Testing Loss: 0.649323, Best Loss: 0.056764, Training Acc: 0.081081, Testing Acc: 0.365385
EPOCH:: 119, Traininig Loss: 0.612791, Testing Loss: 0.549456, Best Loss: 0.056764, Training Acc: 0.108108, Testing Acc: 0.538462
EPOCH:: 120, Traininig Loss: 0.545088, Testing Loss: 0.539796, Best Loss: 0.056764, Training Acc: 0.189189, Testing Acc: 0.576923
EPOCH:: 121, Traininig Loss: 0.533885, Testing Loss: 0.545591, Best Loss: 0.056764, Training Acc: 0.378378, Testing Acc: 0.557692
EPOCH:: 122, Traininig Loss: 0.547521, Testing Loss: 0.505222, Best Loss: 0.056764, Training Acc: 0.162162, Testing Acc: 0.673077
EPOCH:: 123, Traininig Loss: 0.510957, Testing Loss: 0.497111, Best Loss: 0.056764, Training Acc: 0.486486, Testing Acc: 0.692308
EPOCH:: 124, Traininig Loss: 0.514019, Testing Loss: 0.494329, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.711538
EPOCH:: 125, Traininig Loss: 0.505572, Testing Loss: 0.491691, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.711538
EPOCH:: 126, Traininig Loss: 0.500406, Testing Loss: 0.499264, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.673077
EPOCH:: 127, Traininig Loss: 0.494981, Testing Loss: 0.483466, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.692308
EPOCH:: 128, Traininig Loss: 0.485586, Testing Loss: 0.499267, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.634615
EPOCH:: 129, Traininig Loss: 0.501732, Testing Loss: 0.482856, Best Loss: 0.056764, Training Acc: 0.432432, Testing Acc: 0.692308
EPOCH:: 130, Traininig Loss: 0.485625, Testing Loss: 0.481665, Best Loss: 0.056764, Training Acc: 0.648649, Testing Acc: 0.692308
EPOCH:: 131, Traininig Loss: 0.491086, Testing Loss: 0.490793, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.692308
EPOCH:: 132, Traininig Loss: 0.491876, Testing Loss: 0.492789, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.692308
EPOCH:: 133, Traininig Loss: 0.523876, Testing Loss: 0.502558, Best Loss: 0.056764, Training Acc: 0.405405, Testing Acc: 0.692308
EPOCH:: 134, Traininig Loss: 0.531415, Testing Loss: 0.501078, Best Loss: 0.056764, Training Acc: 0.270270, Testing Acc: 0.673077
EPOCH:: 135, Traininig Loss: 0.514313, Testing Loss: 0.496413, Best Loss: 0.056764, Training Acc: 0.405405, Testing Acc: 0.692308
EPOCH:: 136, Traininig Loss: 0.506973, Testing Loss: 0.499580, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.711538
EPOCH:: 137, Traininig Loss: 0.503355, Testing Loss: 0.495253, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.692308
EPOCH:: 138, Traininig Loss: 0.502784, Testing Loss: 0.484466, Best Loss: 0.056764, Training Acc: 0.432432, Testing Acc: 0.711538
EPOCH:: 139, Traininig Loss: 0.496095, Testing Loss: 0.500269, Best Loss: 0.056764, Training Acc: 0.486486, Testing Acc: 0.653846
EPOCH:: 140, Traininig Loss: 0.502458, Testing Loss: 0.500027, Best Loss: 0.056764, Training Acc: 0.486486, Testing Acc: 0.673077
EPOCH:: 141, Traininig Loss: 0.496985, Testing Loss: 0.502273, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.692308
EPOCH:: 142, Traininig Loss: 0.511519, Testing Loss: 0.492918, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.711538
EPOCH:: 143, Traininig Loss: 0.509182, Testing Loss: 0.494672, Best Loss: 0.056764, Training Acc: 0.405405, Testing Acc: 0.692308
EPOCH:: 144, Traininig Loss: 0.505709, Testing Loss: 0.496708, Best Loss: 0.056764, Training Acc: 0.513514, Testing Acc: 0.653846
EPOCH:: 145, Traininig Loss: 0.500928, Testing Loss: 0.500834, Best Loss: 0.056764, Training Acc: 0.567568, Testing Acc: 0.692308
EPOCH:: 146, Traininig Loss: 0.489982, Testing Loss: 0.491317, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.692308
EPOCH:: 147, Traininig Loss: 0.493664, Testing Loss: 0.482023, Best Loss: 0.056764, Training Acc: 0.621622, Testing Acc: 0.711538
EPOCH:: 148, Traininig Loss: 0.488788, Testing Loss: 0.481548, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.711538
EPOCH:: 149, Traininig Loss: 0.494463, Testing Loss: 0.477268, Best Loss: 0.056764, Training Acc: 0.594595, Testing Acc: 0.711538
EPOCH:: 150, Traininig Loss: 0.487278, Testing Loss: 0.473321, Best Loss: 0.056764, Training Acc: 0.540541, Testing Acc: 0.730769
EPOCH:: 151, Traininig Loss: 0.476887, Testing Loss: 0.487244, Best Loss: 0.056764, Training Acc: 0.648649, Testing Acc: 0.692308
EPOCH:: 152, Traininig Loss: 0.471141, Testing Loss: 0.480938, Best Loss: 0.056764, Training Acc: 0.648649, Testing Acc: 0.730769
EPOCH:: 153, Traininig Loss: 0.474081, Testing Loss: 0.469569, Best Loss: 0.056764, Training Acc: 0.702703, Testing Acc: 0.730769
EPOCH:: 154, Traininig Loss: 0.466501, Testing Loss: 0.475408, Best Loss: 0.056764, Training Acc: 0.648649, Testing Acc: 0.730769
EPOCH:: 155, Traininig Loss: 0.467152, Testing Loss: 0.470103, Best Loss: 0.056764, Training Acc: 0.702703, Testing Acc: 0.730769
EPOCH:: 156, Traininig Loss: 0.467302, Testing Loss: 0.471855, Best Loss: 0.056764, Training Acc: 0.702703, Testing Acc: 0.711538
EPOCH:: 157, Traininig Loss: 0.451184, Testing Loss: 0.462522, Best Loss: 0.056764, Training Acc: 0.783784, Testing Acc: 0.730769
EPOCH:: 158, Traininig Loss: 0.458548, Testing Loss: 0.459959, Best Loss: 0.056764, Training Acc: 0.729730, Testing Acc: 0.730769
EPOCH:: 159, Traininig Loss: 0.462183, Testing Loss: 0.461440, Best Loss: 0.056764, Training Acc: 0.729730, Testing Acc: 0.750000
EPOCH:: 160, Traininig Loss: 0.455905, Testing Loss: 0.450542, Best Loss: 0.056764, Training Acc: 0.729730, Testing Acc: 0.750000
EPOCH:: 161, Traininig Loss: 0.460609, Testing Loss: 0.451406, Best Loss: 0.056764, Training Acc: 0.675676, Testing Acc: 0.750000
EPOCH:: 162, Traininig Loss: 0.455946, Testing Loss: 0.445530, Best Loss: 0.056764, Training Acc: 0.756757, Testing Acc: 0.750000
EPOCH:: 163, Traininig Loss: 0.456883, Testing Loss: 0.447419, Best Loss: 0.056764, Training Acc: 0.702703, Testing Acc: 0.750000
EPOCH:: 164, Traininig Loss: 0.457016, Testing Loss: 0.444588, Best Loss: 0.056764, Training Acc: 0.783784, Testing Acc: 0.750000
EPOCH:: 165, Traininig Loss: 0.459364, Testing Loss: 0.448629, Best Loss: 0.056764, Training Acc: 0.756757, Testing Acc: 0.750000
EPOCH:: 166, Traininig Loss: 0.449196, Testing Loss: 0.448941, Best Loss: 0.056764, Training Acc: 0.756757, Testing Acc: 0.750000
EPOCH:: 167, Traininig Loss: 0.452365, Testing Loss: 0.442471, Best Loss: 0.056764, Training Acc: 0.675676, Testing Acc: 0.730769
EPOCH:: 168, Traininig Loss: 0.454165, Testing Loss: 0.443449, Best Loss: 0.056764, Training Acc: 0.729730, Testing Acc: 0.750000
EPOCH:: 169, Traininig Loss: 0.452690, Testing Loss: 0.435453, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.750000
EPOCH:: 170, Traininig Loss: 0.452257, Testing Loss: 0.436085, Best Loss: 0.056764, Training Acc: 0.810811, Testing Acc: 0.750000
EPOCH:: 171, Traininig Loss: 0.445855, Testing Loss: 0.429945, Best Loss: 0.056764, Training Acc: 0.756757, Testing Acc: 0.769231
