Namespace(exp_name='exp_rpmnet', dataset_path='ModelNet40', eval=False, dataset_type='modelnet', num_points=1024, fine_tune_pointnet='tune', transfer_ptnet_weights='./checkpoints/exp_classifier/models/best_ptnet_model.t7', emb_dims=1024, symfn='max', seed=1234, workers=4, batch_size=7, epochs=400, start_epoch=0, optimizer='Adam', resume='', pretrained='', device='cuda:0')
EPOCH:: 1, Traininig Loss: 1.804348, Testing Loss: 1.217879, Best Loss: 1.217879, Training Acc: 0.000000, Testing Acc: 0.000000
EPOCH:: 128, Traininig Loss: 0.002389, Testing Loss: 0.032116, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.869318
EPOCH:: 129, Traininig Loss: 0.001941, Testing Loss: 0.030644, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.875000
EPOCH:: 130, Traininig Loss: 0.003307, Testing Loss: 0.029582, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.886364
EPOCH:: 131, Traininig Loss: 0.001919, Testing Loss: 0.030724, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.892045
EPOCH:: 132, Traininig Loss: 0.001773, Testing Loss: 0.031863, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.869318
EPOCH:: 133, Traininig Loss: 0.004648, Testing Loss: 0.029852, Best Loss: 0.028134, Training Acc: 0.994302, Testing Acc: 0.909091
EPOCH:: 134, Traininig Loss: 0.001447, Testing Loss: 0.031796, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.875000
EPOCH:: 135, Traininig Loss: 0.001421, Testing Loss: 0.029751, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.897727
EPOCH:: 136, Traininig Loss: 0.001788, Testing Loss: 0.032465, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.846591
EPOCH:: 137, Traininig Loss: 0.001903, Testing Loss: 0.029724, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.880682
EPOCH:: 138, Traininig Loss: 0.002232, Testing Loss: 0.030637, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.897727
EPOCH:: 139, Traininig Loss: 0.001967, Testing Loss: 0.031546, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.869318
EPOCH:: 140, Traininig Loss: 0.001971, Testing Loss: 0.031439, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.875000
EPOCH:: 141, Traininig Loss: 0.002466, Testing Loss: 0.030884, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.886364
EPOCH:: 142, Traininig Loss: 0.002130, Testing Loss: 0.033472, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.823864
EPOCH:: 143, Traininig Loss: 0.001971, Testing Loss: 0.030833, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.880682
EPOCH:: 144, Traininig Loss: 0.001889, Testing Loss: 0.032770, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.886364
EPOCH:: 145, Traininig Loss: 0.002072, Testing Loss: 0.030639, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.869318
EPOCH:: 146, Traininig Loss: 0.002058, Testing Loss: 0.033180, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.857955
EPOCH:: 147, Traininig Loss: 0.001634, Testing Loss: 0.034945, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.840909
EPOCH:: 148, Traininig Loss: 0.001921, Testing Loss: 0.030929, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.892045
EPOCH:: 149, Traininig Loss: 0.002122, Testing Loss: 0.031077, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.909091
EPOCH:: 150, Traininig Loss: 0.001888, Testing Loss: 0.030122, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.892045
EPOCH:: 151, Traininig Loss: 0.001768, Testing Loss: 0.029301, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.903409
EPOCH:: 152, Traininig Loss: 0.001629, Testing Loss: 0.031118, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.869318
EPOCH:: 153, Traininig Loss: 0.001920, Testing Loss: 0.031831, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.863636
EPOCH:: 154, Traininig Loss: 0.001773, Testing Loss: 0.031548, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.875000
EPOCH:: 155, Traininig Loss: 0.002109, Testing Loss: 0.029677, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.909091
EPOCH:: 156, Traininig Loss: 0.001845, Testing Loss: 0.029098, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.914773
EPOCH:: 157, Traininig Loss: 0.001717, Testing Loss: 0.034401, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.869318
EPOCH:: 158, Traininig Loss: 0.001693, Testing Loss: 0.033647, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.863636
EPOCH:: 159, Traininig Loss: 0.001697, Testing Loss: 0.032070, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.869318
EPOCH:: 160, Traininig Loss: 0.001627, Testing Loss: 0.028989, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.909091
EPOCH:: 161, Traininig Loss: 0.001936, Testing Loss: 0.030233, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.909091
EPOCH:: 162, Traininig Loss: 0.001766, Testing Loss: 0.030971, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.897727
EPOCH:: 163, Traininig Loss: 0.001738, Testing Loss: 0.029817, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.920455
EPOCH:: 164, Traininig Loss: 0.001736, Testing Loss: 0.030947, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.903409
EPOCH:: 165, Traininig Loss: 0.001500, Testing Loss: 0.032492, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.880682
EPOCH:: 166, Traininig Loss: 0.001529, Testing Loss: 0.032013, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.875000
EPOCH:: 167, Traininig Loss: 0.001935, Testing Loss: 0.028963, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.914773
EPOCH:: 168, Traininig Loss: 0.001722, Testing Loss: 0.030235, Best Loss: 0.028134, Training Acc: 1.000000, Testing Acc: 0.897727
