Namespace(batch_size=32, dataset_path='ModelNet40', dataset_type='modelnet', device='cuda:0', emb_dims=1024, epochs=400, eval=False, exp_name='exp_pnlk', fine_tune_pointnet='tune', num_points=1024, optimizer='Adam', pretrained='', resume='', seed=1234, start_epoch=0, symfn='avg', transfer_ptnet_weights='./checkpoints/exp_classifier/models/best_ptnet_model.t7', workers=4)
EPOCH:: 1, Traininig Loss: 1.724667, Testing Loss: 0.632835, Best Loss: 0.632835, Training Acc: 0.019608, Testing Acc: 0.129870
EPOCH:: 18, Traininig Loss: 0.171478, Testing Loss: 0.435639, Best Loss: 0.311812, Training Acc: 0.477124, Testing Acc: 0.311688
EPOCH:: 19, Traininig Loss: 0.335221, Testing Loss: 0.312455, Best Loss: 0.311812, Training Acc: 0.320261, Testing Acc: 0.324675
EPOCH:: 20, Traininig Loss: 0.205370, Testing Loss: 0.816188, Best Loss: 0.311812, Training Acc: 0.313725, Testing Acc: 0.168831
EPOCH:: 21, Traininig Loss: 0.117606, Testing Loss: 0.872438, Best Loss: 0.311812, Training Acc: 0.601307, Testing Acc: 0.155844
EPOCH:: 22, Traininig Loss: 0.115548, Testing Loss: 0.869716, Best Loss: 0.311812, Training Acc: 0.647059, Testing Acc: 0.168831
EPOCH:: 23, Traininig Loss: 0.212462, Testing Loss: 0.475864, Best Loss: 0.311812, Training Acc: 0.483660, Testing Acc: 0.207792
EPOCH:: 24, Traininig Loss: 0.226027, Testing Loss: 0.557125, Best Loss: 0.311812, Training Acc: 0.379085, Testing Acc: 0.194805
EPOCH:: 25, Traininig Loss: 0.205910, Testing Loss: 0.690265, Best Loss: 0.311812, Training Acc: 0.437908, Testing Acc: 0.220779
EPOCH:: 26, Traininig Loss: 0.190527, Testing Loss: 0.720771, Best Loss: 0.311812, Training Acc: 0.398693, Testing Acc: 0.207792
EPOCH:: 27, Traininig Loss: 0.171119, Testing Loss: 0.776799, Best Loss: 0.311812, Training Acc: 0.562092, Testing Acc: 0.181818
EPOCH:: 28, Traininig Loss: 0.177824, Testing Loss: 1.330603, Best Loss: 0.311812, Training Acc: 0.522876, Testing Acc: 0.129870
EPOCH:: 29, Traininig Loss: 0.218605, Testing Loss: 1.022479, Best Loss: 0.311812, Training Acc: 0.411765, Testing Acc: 0.142857
EPOCH:: 30, Traininig Loss: 0.231453, Testing Loss: 1.192511, Best Loss: 0.311812, Training Acc: 0.392157, Testing Acc: 0.142857
EPOCH:: 31, Traininig Loss: 0.176500, Testing Loss: 1.078382, Best Loss: 0.311812, Training Acc: 0.490196, Testing Acc: 0.142857
EPOCH:: 32, Traininig Loss: 0.487530, Testing Loss: 1.029691, Best Loss: 0.311812, Training Acc: 0.313725, Testing Acc: 0.207792
EPOCH:: 33, Traininig Loss: 0.773384, Testing Loss: 1.515446, Best Loss: 0.311812, Training Acc: 0.078431, Testing Acc: 0.155844
Namespace(batch_size=20, dataset_path='ModelNet40', dataset_type='modelnet', device='cuda:0', emb_dims=1024, epochs=400, eval=False, exp_name='exp_pnlk', fine_tune_pointnet='tune', num_points=1024, optimizer='Adam', pretrained='', resume='', seed=1234, start_epoch=0, symfn='avg', transfer_ptnet_weights='./checkpoints/exp_classifier/models/best_ptnet_model.t7', workers=4)
EPOCH:: 1, Traininig Loss: 0.850888, Testing Loss: 0.706478, Best Loss: 0.706478, Training Acc: 0.085366, Testing Acc: 0.142857
EPOCH:: 2, Traininig Loss: 0.508604, Testing Loss: 0.603063, Best Loss: 0.603063, Training Acc: 0.130081, Testing Acc: 0.155844
EPOCH:: 3, Traininig Loss: 0.537792, Testing Loss: 0.395944, Best Loss: 0.395944, Training Acc: 0.166667, Testing Acc: 0.272727
EPOCH:: 4, Traininig Loss: 0.491855, Testing Loss: 0.366205, Best Loss: 0.366205, Training Acc: 0.211382, Testing Acc: 0.311688
EPOCH:: 5, Traininig Loss: 0.276834, Testing Loss: 0.541090, Best Loss: 0.366205, Training Acc: 0.268293, Testing Acc: 0.246753
EPOCH:: 6, Traininig Loss: 0.305542, Testing Loss: 0.454364, Best Loss: 0.366205, Training Acc: 0.276423, Testing Acc: 0.246753
EPOCH:: 7, Traininig Loss: 0.282605, Testing Loss: 0.830728, Best Loss: 0.366205, Training Acc: 0.280488, Testing Acc: 0.194805
EPOCH:: 8, Traininig Loss: 0.345045, Testing Loss: 0.459635, Best Loss: 0.366205, Training Acc: 0.231707, Testing Acc: 0.298701
EPOCH:: 9, Traininig Loss: 0.630095, Testing Loss: 0.612243, Best Loss: 0.366205, Training Acc: 0.182927, Testing Acc: 0.168831
EPOCH:: 10, Traininig Loss: 0.512441, Testing Loss: 0.741580, Best Loss: 0.366205, Training Acc: 0.170732, Testing Acc: 0.194805
EPOCH:: 11, Traininig Loss: 0.556204, Testing Loss: 0.863358, Best Loss: 0.366205, Training Acc: 0.154472, Testing Acc: 0.129870
EPOCH:: 12, Traininig Loss: 0.395902, Testing Loss: 0.484638, Best Loss: 0.366205, Training Acc: 0.260163, Testing Acc: 0.194805
EPOCH:: 13, Traininig Loss: 0.415751, Testing Loss: 0.343561, Best Loss: 0.343561, Training Acc: 0.292683, Testing Acc: 0.272727
EPOCH:: 14, Traininig Loss: 0.439426, Testing Loss: 0.436042, Best Loss: 0.343561, Training Acc: 0.260163, Testing Acc: 0.259740
EPOCH:: 15, Traininig Loss: 0.511114, Testing Loss: 0.746744, Best Loss: 0.343561, Training Acc: 0.247967, Testing Acc: 0.259740
EPOCH:: 16, Traininig Loss: 0.393224, Testing Loss: 0.471072, Best Loss: 0.343561, Training Acc: 0.317073, Testing Acc: 0.207792
EPOCH:: 17, Traininig Loss: 0.336381, Testing Loss: 0.588391, Best Loss: 0.343561, Training Acc: 0.321138, Testing Acc: 0.220779
EPOCH:: 18, Traininig Loss: 0.593537, Testing Loss: 0.522963, Best Loss: 0.343561, Training Acc: 0.243902, Testing Acc: 0.233766
EPOCH:: 19, Traininig Loss: 0.381994, Testing Loss: 0.372507, Best Loss: 0.343561, Training Acc: 0.174797, Testing Acc: 0.298701
EPOCH:: 20, Traininig Loss: 0.348507, Testing Loss: 0.423982, Best Loss: 0.343561, Training Acc: 0.215447, Testing Acc: 0.259740
EPOCH:: 21, Traininig Loss: 0.418387, Testing Loss: 0.371933, Best Loss: 0.343561, Training Acc: 0.150407, Testing Acc: 0.298701
EPOCH:: 22, Traininig Loss: 0.338002, Testing Loss: 0.334541, Best Loss: 0.334541, Training Acc: 0.203252, Testing Acc: 0.350649
EPOCH:: 23, Traininig Loss: 0.297753, Testing Loss: 0.304882, Best Loss: 0.304882, Training Acc: 0.243902, Testing Acc: 0.324675
EPOCH:: 24, Traininig Loss: 0.264601, Testing Loss: 0.402454, Best Loss: 0.304882, Training Acc: 0.272358, Testing Acc: 0.207792
EPOCH:: 25, Traininig Loss: 0.276516, Testing Loss: 0.354799, Best Loss: 0.304882, Training Acc: 0.296748, Testing Acc: 0.285714
EPOCH:: 26, Traininig Loss: 0.353342, Testing Loss: 0.336458, Best Loss: 0.304882, Training Acc: 0.235772, Testing Acc: 0.324675
EPOCH:: 27, Traininig Loss: 0.399747, Testing Loss: 0.402360, Best Loss: 0.304882, Training Acc: 0.231707, Testing Acc: 0.285714
EPOCH:: 28, Traininig Loss: 0.599282, Testing Loss: 0.862901, Best Loss: 0.304882, Training Acc: 0.178862, Testing Acc: 0.116883
EPOCH:: 29, Traininig Loss: 0.396255, Testing Loss: 1.221063, Best Loss: 0.304882, Training Acc: 0.178862, Testing Acc: 0.103896
EPOCH:: 30, Traininig Loss: 0.535522, Testing Loss: 0.408135, Best Loss: 0.304882, Training Acc: 0.195122, Testing Acc: 0.285714
EPOCH:: 31, Traininig Loss: 0.332313, Testing Loss: 0.586313, Best Loss: 0.304882, Training Acc: 0.276423, Testing Acc: 0.220779
EPOCH:: 32, Traininig Loss: 0.417556, Testing Loss: 0.952241, Best Loss: 0.304882, Training Acc: 0.252033, Testing Acc: 0.142857
EPOCH:: 33, Traininig Loss: 0.327637, Testing Loss: 0.549545, Best Loss: 0.304882, Training Acc: 0.256098, Testing Acc: 0.298701
EPOCH:: 34, Traininig Loss: 0.488668, Testing Loss: 0.649213, Best Loss: 0.304882, Training Acc: 0.211382, Testing Acc: 0.103896
EPOCH:: 35, Traininig Loss: 2.231583, Testing Loss: 1.104066, Best Loss: 0.304882, Training Acc: 0.081301, Testing Acc: 0.012987
EPOCH:: 36, Traininig Loss: 0.399721, Testing Loss: 0.561221, Best Loss: 0.304882, Training Acc: 0.174797, Testing Acc: 0.194805
EPOCH:: 37, Traininig Loss: 0.336995, Testing Loss: 0.576638, Best Loss: 0.304882, Training Acc: 0.239837, Testing Acc: 0.194805
EPOCH:: 38, Traininig Loss: 0.272983, Testing Loss: 0.613513, Best Loss: 0.304882, Training Acc: 0.252033, Testing Acc: 0.233766
EPOCH:: 39, Traininig Loss: 0.184059, Testing Loss: 0.823796, Best Loss: 0.304882, Training Acc: 0.365854, Testing Acc: 0.129870
EPOCH:: 40, Traininig Loss: 0.201475, Testing Loss: 0.473202, Best Loss: 0.304882, Training Acc: 0.349593, Testing Acc: 0.285714
EPOCH:: 41, Traininig Loss: 0.225545, Testing Loss: 0.686319, Best Loss: 0.304882, Training Acc: 0.369919, Testing Acc: 0.168831
EPOCH:: 42, Traininig Loss: 0.220117, Testing Loss: 0.519285, Best Loss: 0.304882, Training Acc: 0.341463, Testing Acc: 0.259740
EPOCH:: 43, Traininig Loss: 0.203820, Testing Loss: 0.474025, Best Loss: 0.304882, Training Acc: 0.386179, Testing Acc: 0.324675
EPOCH:: 44, Traininig Loss: 0.213402, Testing Loss: 0.549445, Best Loss: 0.304882, Training Acc: 0.398374, Testing Acc: 0.298701
EPOCH:: 45, Traininig Loss: 0.325269, Testing Loss: 1.151982, Best Loss: 0.304882, Training Acc: 0.280488, Testing Acc: 0.142857
EPOCH:: 46, Traininig Loss: 0.271516, Testing Loss: 1.249255, Best Loss: 0.304882, Training Acc: 0.276423, Testing Acc: 0.090909
EPOCH:: 47, Traininig Loss: 0.179825, Testing Loss: 0.952534, Best Loss: 0.304882, Training Acc: 0.479675, Testing Acc: 0.142857
EPOCH:: 48, Traininig Loss: 0.155195, Testing Loss: 1.427063, Best Loss: 0.304882, Training Acc: 0.556911, Testing Acc: 0.103896
EPOCH:: 49, Traininig Loss: 0.171196, Testing Loss: 2.175929, Best Loss: 0.304882, Training Acc: 0.504065, Testing Acc: 0.038961
EPOCH:: 50, Traininig Loss: 0.427627, Testing Loss: 1.618540, Best Loss: 0.304882, Training Acc: 0.300813, Testing Acc: 0.077922
EPOCH:: 51, Traininig Loss: 0.334359, Testing Loss: 0.941365, Best Loss: 0.304882, Training Acc: 0.256098, Testing Acc: 0.246753
EPOCH:: 52, Traininig Loss: 0.265566, Testing Loss: 0.976184, Best Loss: 0.304882, Training Acc: 0.337398, Testing Acc: 0.142857
EPOCH:: 53, Traininig Loss: 0.238591, Testing Loss: 0.697959, Best Loss: 0.304882, Training Acc: 0.373984, Testing Acc: 0.233766
EPOCH:: 54, Traininig Loss: 0.245378, Testing Loss: 0.699903, Best Loss: 0.304882, Training Acc: 0.313008, Testing Acc: 0.220779
EPOCH:: 55, Traininig Loss: 0.221384, Testing Loss: 1.175807, Best Loss: 0.304882, Training Acc: 0.418699, Testing Acc: 0.129870
EPOCH:: 56, Traininig Loss: 0.246370, Testing Loss: 1.512620, Best Loss: 0.304882, Training Acc: 0.426829, Testing Acc: 0.064935
EPOCH:: 57, Traininig Loss: 0.142218, Testing Loss: 2.176411, Best Loss: 0.304882, Training Acc: 0.573171, Testing Acc: 0.038961
EPOCH:: 58, Traininig Loss: 0.230859, Testing Loss: 1.175815, Best Loss: 0.304882, Training Acc: 0.451220, Testing Acc: 0.116883
EPOCH:: 59, Traininig Loss: 0.429008, Testing Loss: 1.171662, Best Loss: 0.304882, Training Acc: 0.231707, Testing Acc: 0.129870
EPOCH:: 60, Traininig Loss: 0.301701, Testing Loss: 0.731668, Best Loss: 0.304882, Training Acc: 0.264228, Testing Acc: 0.285714
EPOCH:: 61, Traininig Loss: 0.364735, Testing Loss: 0.605975, Best Loss: 0.304882, Training Acc: 0.296748, Testing Acc: 0.285714
EPOCH:: 62, Traininig Loss: 0.383431, Testing Loss: 0.667574, Best Loss: 0.304882, Training Acc: 0.231707, Testing Acc: 0.233766
EPOCH:: 63, Traininig Loss: 0.222555, Testing Loss: 0.508832, Best Loss: 0.304882, Training Acc: 0.353659, Testing Acc: 0.311688
EPOCH:: 64, Traininig Loss: 0.317980, Testing Loss: 0.858904, Best Loss: 0.304882, Training Acc: 0.329268, Testing Acc: 0.168831
EPOCH:: 65, Traininig Loss: 0.413532, Testing Loss: 2.492128, Best Loss: 0.304882, Training Acc: 0.231707, Testing Acc: 0.064935
EPOCH:: 66, Traininig Loss: 0.442132, Testing Loss: 0.384053, Best Loss: 0.304882, Training Acc: 0.211382, Testing Acc: 0.350649
EPOCH:: 67, Traininig Loss: 0.174475, Testing Loss: 0.424362, Best Loss: 0.304882, Training Acc: 0.520325, Testing Acc: 0.246753
EPOCH:: 68, Traininig Loss: 0.150591, Testing Loss: 0.374799, Best Loss: 0.304882, Training Acc: 0.544715, Testing Acc: 0.259740
EPOCH:: 69, Traininig Loss: 0.231795, Testing Loss: 0.550371, Best Loss: 0.304882, Training Acc: 0.418699, Testing Acc: 0.194805
EPOCH:: 70, Traininig Loss: 0.221192, Testing Loss: 0.984498, Best Loss: 0.304882, Training Acc: 0.439024, Testing Acc: 0.116883
EPOCH:: 71, Traininig Loss: 0.242926, Testing Loss: 1.227751, Best Loss: 0.304882, Training Acc: 0.402439, Testing Acc: 0.103896
EPOCH:: 72, Traininig Loss: 0.351733, Testing Loss: 0.397680, Best Loss: 0.304882, Training Acc: 0.321138, Testing Acc: 0.311688
EPOCH:: 73, Traininig Loss: 0.390024, Testing Loss: 0.600952, Best Loss: 0.304882, Training Acc: 0.317073, Testing Acc: 0.181818
EPOCH:: 74, Traininig Loss: 0.356850, Testing Loss: 0.483293, Best Loss: 0.304882, Training Acc: 0.313008, Testing Acc: 0.220779
EPOCH:: 75, Traininig Loss: 0.433625, Testing Loss: 0.582360, Best Loss: 0.304882, Training Acc: 0.268293, Testing Acc: 0.272727
EPOCH:: 76, Traininig Loss: 0.386969, Testing Loss: 0.520312, Best Loss: 0.304882, Training Acc: 0.304878, Testing Acc: 0.155844
EPOCH:: 77, Traininig Loss: 0.329241, Testing Loss: 0.465901, Best Loss: 0.304882, Training Acc: 0.292683, Testing Acc: 0.168831
EPOCH:: 78, Traininig Loss: 0.683586, Testing Loss: 0.398439, Best Loss: 0.304882, Training Acc: 0.227642, Testing Acc: 0.181818
EPOCH:: 79, Traininig Loss: 0.374711, Testing Loss: 0.542809, Best Loss: 0.304882, Training Acc: 0.219512, Testing Acc: 0.285714
EPOCH:: 80, Traininig Loss: 0.312058, Testing Loss: 0.685941, Best Loss: 0.304882, Training Acc: 0.268293, Testing Acc: 0.103896
EPOCH:: 81, Traininig Loss: 0.217013, Testing Loss: 0.546694, Best Loss: 0.304882, Training Acc: 0.378049, Testing Acc: 0.233766
EPOCH:: 82, Traininig Loss: 0.140969, Testing Loss: 0.619913, Best Loss: 0.304882, Training Acc: 0.532520, Testing Acc: 0.090909
EPOCH:: 83, Traininig Loss: 0.216764, Testing Loss: 0.474826, Best Loss: 0.304882, Training Acc: 0.500000, Testing Acc: 0.207792
EPOCH:: 84, Traininig Loss: 0.374143, Testing Loss: 0.449652, Best Loss: 0.304882, Training Acc: 0.227642, Testing Acc: 0.272727
EPOCH:: 85, Traininig Loss: 0.445705, Testing Loss: 0.560007, Best Loss: 0.304882, Training Acc: 0.203252, Testing Acc: 0.246753
EPOCH:: 86, Traininig Loss: 0.372060, Testing Loss: 0.352579, Best Loss: 0.304882, Training Acc: 0.243902, Testing Acc: 0.246753
EPOCH:: 87, Traininig Loss: 0.268776, Testing Loss: 0.471207, Best Loss: 0.304882, Training Acc: 0.410569, Testing Acc: 0.194805
EPOCH:: 88, Traininig Loss: 0.290106, Testing Loss: 0.379733, Best Loss: 0.304882, Training Acc: 0.402439, Testing Acc: 0.246753
EPOCH:: 89, Traininig Loss: 0.278778, Testing Loss: 0.503726, Best Loss: 0.304882, Training Acc: 0.443089, Testing Acc: 0.207792
EPOCH:: 90, Traininig Loss: 0.336926, Testing Loss: 0.453814, Best Loss: 0.304882, Training Acc: 0.308943, Testing Acc: 0.272727
EPOCH:: 91, Traininig Loss: 0.483624, Testing Loss: 0.803615, Best Loss: 0.304882, Training Acc: 0.256098, Testing Acc: 0.142857
EPOCH:: 92, Traininig Loss: 0.347337, Testing Loss: 0.328592, Best Loss: 0.304882, Training Acc: 0.373984, Testing Acc: 0.298701
EPOCH:: 93, Traininig Loss: 0.302934, Testing Loss: 0.498220, Best Loss: 0.304882, Training Acc: 0.369919, Testing Acc: 0.233766
EPOCH:: 94, Traininig Loss: 0.455984, Testing Loss: 0.502041, Best Loss: 0.304882, Training Acc: 0.264228, Testing Acc: 0.233766
EPOCH:: 95, Traininig Loss: 0.312121, Testing Loss: 0.330672, Best Loss: 0.304882, Training Acc: 0.292683, Testing Acc: 0.363636
EPOCH:: 96, Traininig Loss: 0.304956, Testing Loss: 0.277574, Best Loss: 0.277574, Training Acc: 0.276423, Testing Acc: 0.428571
EPOCH:: 97, Traininig Loss: 0.276531, Testing Loss: 0.364053, Best Loss: 0.277574, Training Acc: 0.349593, Testing Acc: 0.337662
EPOCH:: 98, Traininig Loss: 0.275821, Testing Loss: 0.365280, Best Loss: 0.277574, Training Acc: 0.333333, Testing Acc: 0.298701
EPOCH:: 99, Traininig Loss: 0.187020, Testing Loss: 0.460208, Best Loss: 0.277574, Training Acc: 0.487805, Testing Acc: 0.168831
EPOCH:: 100, Traininig Loss: 0.276483, Testing Loss: 0.486568, Best Loss: 0.277574, Training Acc: 0.382114, Testing Acc: 0.324675
EPOCH:: 101, Traininig Loss: 0.398642, Testing Loss: 0.609771, Best Loss: 0.277574, Training Acc: 0.272358, Testing Acc: 0.207792
EPOCH:: 102, Traininig Loss: 0.281952, Testing Loss: 0.864829, Best Loss: 0.277574, Training Acc: 0.345528, Testing Acc: 0.155844
EPOCH:: 103, Traininig Loss: 0.300932, Testing Loss: 0.603471, Best Loss: 0.277574, Training Acc: 0.333333, Testing Acc: 0.181818
EPOCH:: 104, Traininig Loss: 0.395885, Testing Loss: 0.468757, Best Loss: 0.277574, Training Acc: 0.256098, Testing Acc: 0.194805
EPOCH:: 105, Traininig Loss: 0.297636, Testing Loss: 0.796362, Best Loss: 0.277574, Training Acc: 0.345528, Testing Acc: 0.233766
EPOCH:: 106, Traininig Loss: 0.296430, Testing Loss: 0.352917, Best Loss: 0.277574, Training Acc: 0.345528, Testing Acc: 0.337662
EPOCH:: 107, Traininig Loss: 0.268548, Testing Loss: 0.595205, Best Loss: 0.277574, Training Acc: 0.365854, Testing Acc: 0.285714
EPOCH:: 108, Traininig Loss: 0.330485, Testing Loss: 0.328430, Best Loss: 0.277574, Training Acc: 0.321138, Testing Acc: 0.376623
EPOCH:: 109, Traininig Loss: 0.428063, Testing Loss: 0.784328, Best Loss: 0.277574, Training Acc: 0.247967, Testing Acc: 0.207792
EPOCH:: 110, Traininig Loss: 0.235574, Testing Loss: 0.960901, Best Loss: 0.277574, Training Acc: 0.325203, Testing Acc: 0.194805
EPOCH:: 111, Traininig Loss: 0.212024, Testing Loss: 0.406364, Best Loss: 0.277574, Training Acc: 0.475610, Testing Acc: 0.350649
EPOCH:: 112, Traininig Loss: 0.394526, Testing Loss: 0.406575, Best Loss: 0.277574, Training Acc: 0.345528, Testing Acc: 0.389610
EPOCH:: 113, Traininig Loss: 0.299262, Testing Loss: 0.643376, Best Loss: 0.277574, Training Acc: 0.345528, Testing Acc: 0.298701
EPOCH:: 114, Traininig Loss: 0.167423, Testing Loss: 0.479461, Best Loss: 0.277574, Training Acc: 0.548780, Testing Acc: 0.428571
EPOCH:: 115, Traininig Loss: 0.140896, Testing Loss: 0.570940, Best Loss: 0.277574, Training Acc: 0.605691, Testing Acc: 0.415584
EPOCH:: 116, Traininig Loss: 0.223451, Testing Loss: 0.426762, Best Loss: 0.277574, Training Acc: 0.451220, Testing Acc: 0.389610
EPOCH:: 117, Traininig Loss: 0.264626, Testing Loss: 0.641840, Best Loss: 0.277574, Training Acc: 0.300813, Testing Acc: 0.376623
EPOCH:: 118, Traininig Loss: 0.235952, Testing Loss: 0.367306, Best Loss: 0.277574, Training Acc: 0.357724, Testing Acc: 0.428571
EPOCH:: 119, Traininig Loss: 0.243508, Testing Loss: 0.609202, Best Loss: 0.277574, Training Acc: 0.414634, Testing Acc: 0.337662
EPOCH:: 120, Traininig Loss: 0.163289, Testing Loss: 0.635555, Best Loss: 0.277574, Training Acc: 0.512195, Testing Acc: 0.298701
EPOCH:: 121, Traininig Loss: 0.167800, Testing Loss: 0.413141, Best Loss: 0.277574, Training Acc: 0.483740, Testing Acc: 0.454545
EPOCH:: 122, Traininig Loss: 0.216188, Testing Loss: 0.433517, Best Loss: 0.277574, Training Acc: 0.451220, Testing Acc: 0.480519
EPOCH:: 123, Traininig Loss: 0.261558, Testing Loss: 0.290255, Best Loss: 0.277574, Training Acc: 0.386179, Testing Acc: 0.467532
EPOCH:: 124, Traininig Loss: 0.259437, Testing Loss: 0.592258, Best Loss: 0.277574, Training Acc: 0.390244, Testing Acc: 0.207792
EPOCH:: 125, Traininig Loss: 0.319429, Testing Loss: 0.452629, Best Loss: 0.277574, Training Acc: 0.357724, Testing Acc: 0.311688
EPOCH:: 126, Traininig Loss: 0.317732, Testing Loss: 0.586424, Best Loss: 0.277574, Training Acc: 0.317073, Testing Acc: 0.311688
Namespace(batch_size=20, dataset_path='ModelNet40', dataset_type='modelnet', device='cuda:0', emb_dims=1024, epochs=400, eval=False, exp_name='exp_pnlk', fine_tune_pointnet='tune', num_points=1024, optimizer='Adam', pretrained='', resume='', seed=1234, start_epoch=0, symfn='avg', transfer_ptnet_weights='./checkpoints/exp_classifier/models/best_ptnet_model.t7', workers=4)
EPOCH:: 1, Traininig Loss: 0.383697, Testing Loss: 0.101737, Best Loss: 0.101737, Training Acc: 0.839024, Testing Acc: 0.661538
EPOCH:: 2, Traininig Loss: 0.004578, Testing Loss: 0.068921, Best Loss: 0.068921, Training Acc: 1.000000, Testing Acc: 0.769231
EPOCH:: 3, Traininig Loss: 0.004124, Testing Loss: 0.065473, Best Loss: 0.065473, Training Acc: 1.000000, Testing Acc: 0.800000
EPOCH:: 4, Traininig Loss: 0.003883, Testing Loss: 0.076922, Best Loss: 0.065473, Training Acc: 1.000000, Testing Acc: 0.769231
EPOCH:: 5, Traininig Loss: 0.003715, Testing Loss: 0.080116, Best Loss: 0.065473, Training Acc: 1.000000, Testing Acc: 0.738462
EPOCH:: 6, Traininig Loss: 0.003578, Testing Loss: 0.060540, Best Loss: 0.060540, Training Acc: 1.000000, Testing Acc: 0.830769
EPOCH:: 7, Traininig Loss: 0.003414, Testing Loss: 0.045198, Best Loss: 0.045198, Training Acc: 1.000000, Testing Acc: 0.861538
EPOCH:: 8, Traininig Loss: 0.003317, Testing Loss: 0.051463, Best Loss: 0.045198, Training Acc: 1.000000, Testing Acc: 0.846154
EPOCH:: 9, Traininig Loss: 0.003193, Testing Loss: 0.070297, Best Loss: 0.045198, Training Acc: 1.000000, Testing Acc: 0.800000
EPOCH:: 10, Traininig Loss: 0.003088, Testing Loss: 0.062370, Best Loss: 0.045198, Training Acc: 1.000000, Testing Acc: 0.830769
EPOCH:: 11, Traininig Loss: 0.002991, Testing Loss: 0.026551, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.938462
EPOCH:: 12, Traininig Loss: 0.002869, Testing Loss: 0.115430, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.661538
EPOCH:: 13, Traininig Loss: 0.002795, Testing Loss: 0.042596, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.892308
EPOCH:: 14, Traininig Loss: 0.002664, Testing Loss: 0.074118, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.784615
EPOCH:: 15, Traininig Loss: 0.002643, Testing Loss: 0.055295, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.846154
EPOCH:: 16, Traininig Loss: 0.002547, Testing Loss: 0.094110, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.707692
EPOCH:: 17, Traininig Loss: 0.002443, Testing Loss: 0.078281, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.753846
EPOCH:: 18, Traininig Loss: 0.002349, Testing Loss: 0.046960, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.861538
EPOCH:: 19, Traininig Loss: 0.002301, Testing Loss: 0.039474, Best Loss: 0.026551, Training Acc: 1.000000, Testing Acc: 0.876923
