Namespace(batch_size=8, dataset_path='ModelNet40', dataset_type='modelnet', device='cuda:0', emb_dims=1024, epochs=400, eval=False, exp_name='exp_rpmnet', fine_tune_pointnet='tune', num_points=1024, optimizer='Adam', pretrained='', resume='', seed=1234, start_epoch=0, symfn='max', transfer_ptnet_weights='./checkpoints/exp_classifier/models/best_ptnet_model.t7', workers=4)
EPOCH:: 1, Traininig Loss: 1.300808, Testing Loss: 0.290978, Best Loss: 0.290978, Training Acc: 0.000000, Testing Acc: 0.019481
EPOCH:: 21, Traininig Loss: 0.071078, Testing Loss: 0.095399, Best Loss: 0.095399, Training Acc: 0.494309, Testing Acc: 0.509740
EPOCH:: 22, Traininig Loss: 0.066732, Testing Loss: 0.117008, Best Loss: 0.095399, Training Acc: 0.570732, Testing Acc: 0.509740
EPOCH:: 23, Traininig Loss: 0.103259, Testing Loss: 0.146461, Best Loss: 0.095399, Training Acc: 0.569106, Testing Acc: 0.324675
EPOCH:: 24, Traininig Loss: 0.282354, Testing Loss: 0.449639, Best Loss: 0.095399, Training Acc: 0.321951, Testing Acc: 0.000000
EPOCH:: 25, Traininig Loss: 0.170433, Testing Loss: 0.164170, Best Loss: 0.095399, Training Acc: 0.123577, Testing Acc: 0.415584
EPOCH:: 26, Traininig Loss: 0.071392, Testing Loss: 0.110611, Best Loss: 0.095399, Training Acc: 0.463415, Testing Acc: 0.535714
EPOCH:: 27, Traininig Loss: 0.048647, Testing Loss: 0.179806, Best Loss: 0.095399, Training Acc: 0.666667, Testing Acc: 0.558442
EPOCH:: 28, Traininig Loss: 0.216280, Testing Loss: 0.127692, Best Loss: 0.095399, Training Acc: 0.325203, Testing Acc: 0.584416
EPOCH:: 29, Traininig Loss: 0.066372, Testing Loss: 0.125670, Best Loss: 0.095399, Training Acc: 0.544715, Testing Acc: 0.616883
EPOCH:: 30, Traininig Loss: 0.036926, Testing Loss: 0.166120, Best Loss: 0.095399, Training Acc: 0.800000, Testing Acc: 0.568182
EPOCH:: 31, Traininig Loss: 0.029309, Testing Loss: 0.104934, Best Loss: 0.095399, Training Acc: 0.848780, Testing Acc: 0.613636
EPOCH:: 32, Traininig Loss: 0.030606, Testing Loss: 0.162480, Best Loss: 0.095399, Training Acc: 0.845528, Testing Acc: 0.633117
EPOCH:: 33, Traininig Loss: 0.025853, Testing Loss: 0.335217, Best Loss: 0.095399, Training Acc: 0.873171, Testing Acc: 0.587662
EPOCH:: 34, Traininig Loss: 0.029985, Testing Loss: 0.141742, Best Loss: 0.095399, Training Acc: 0.852033, Testing Acc: 0.633117
EPOCH:: 35, Traininig Loss: 0.020109, Testing Loss: 0.226414, Best Loss: 0.095399, Training Acc: 0.920325, Testing Acc: 0.610390
EPOCH:: 36, Traininig Loss: 0.028223, Testing Loss: 0.117804, Best Loss: 0.095399, Training Acc: 0.856911, Testing Acc: 0.655844
EPOCH:: 37, Traininig Loss: 0.121685, Testing Loss: 0.172563, Best Loss: 0.095399, Training Acc: 0.621138, Testing Acc: 0.616883
EPOCH:: 38, Traininig Loss: 0.022416, Testing Loss: 0.106886, Best Loss: 0.095399, Training Acc: 0.921951, Testing Acc: 0.672078
EPOCH:: 39, Traininig Loss: 0.017985, Testing Loss: 0.098404, Best Loss: 0.095399, Training Acc: 0.949593, Testing Acc: 0.642857
EPOCH:: 40, Traininig Loss: 0.016132, Testing Loss: 0.125358, Best Loss: 0.095399, Training Acc: 0.959350, Testing Acc: 0.623377
EPOCH:: 41, Traininig Loss: 0.016776, Testing Loss: 0.173843, Best Loss: 0.095399, Training Acc: 0.943089, Testing Acc: 0.636364
EPOCH:: 42, Traininig Loss: 0.017434, Testing Loss: 0.097770, Best Loss: 0.095399, Training Acc: 0.936585, Testing Acc: 0.668831
EPOCH:: 43, Traininig Loss: 0.015936, Testing Loss: 0.137017, Best Loss: 0.095399, Training Acc: 0.947967, Testing Acc: 0.623377
EPOCH:: 44, Traininig Loss: 0.012197, Testing Loss: 0.143121, Best Loss: 0.095399, Training Acc: 0.972358, Testing Acc: 0.613636
EPOCH:: 45, Traininig Loss: 0.021759, Testing Loss: 0.079172, Best Loss: 0.079172, Training Acc: 0.908943, Testing Acc: 0.675325
EPOCH:: 46, Traininig Loss: 0.014900, Testing Loss: 0.077623, Best Loss: 0.077623, Training Acc: 0.970732, Testing Acc: 0.685065
EPOCH:: 47, Traininig Loss: 0.011921, Testing Loss: 0.115590, Best Loss: 0.077623, Training Acc: 0.972358, Testing Acc: 0.646104
EPOCH:: 48, Traininig Loss: 0.011361, Testing Loss: 0.115359, Best Loss: 0.077623, Training Acc: 0.985366, Testing Acc: 0.607143
EPOCH:: 49, Traininig Loss: 0.013856, Testing Loss: 0.112122, Best Loss: 0.077623, Training Acc: 0.965854, Testing Acc: 0.633117
EPOCH:: 50, Traininig Loss: 0.011520, Testing Loss: 0.134622, Best Loss: 0.077623, Training Acc: 0.980488, Testing Acc: 0.610390
EPOCH:: 51, Traininig Loss: 0.011607, Testing Loss: 0.123754, Best Loss: 0.077623, Training Acc: 0.972358, Testing Acc: 0.623377
EPOCH:: 52, Traininig Loss: 0.009146, Testing Loss: 0.096103, Best Loss: 0.077623, Training Acc: 0.988618, Testing Acc: 0.649351
EPOCH:: 53, Traininig Loss: 0.011269, Testing Loss: 0.052337, Best Loss: 0.052337, Training Acc: 0.973984, Testing Acc: 0.717532
EPOCH:: 54, Traininig Loss: 0.009320, Testing Loss: 0.086427, Best Loss: 0.052337, Training Acc: 0.988618, Testing Acc: 0.668831
EPOCH:: 55, Traininig Loss: 0.010001, Testing Loss: 0.170602, Best Loss: 0.052337, Training Acc: 0.985366, Testing Acc: 0.594156
EPOCH:: 56, Traininig Loss: 0.008919, Testing Loss: 0.127143, Best Loss: 0.052337, Training Acc: 0.991870, Testing Acc: 0.610390
EPOCH:: 57, Traininig Loss: 0.030278, Testing Loss: 0.071913, Best Loss: 0.052337, Training Acc: 0.894309, Testing Acc: 0.681818
EPOCH:: 58, Traininig Loss: 0.007725, Testing Loss: 0.068379, Best Loss: 0.052337, Training Acc: 0.996748, Testing Acc: 0.704545
EPOCH:: 59, Traininig Loss: 0.006365, Testing Loss: 0.135853, Best Loss: 0.052337, Training Acc: 0.998374, Testing Acc: 0.613636
EPOCH:: 60, Traininig Loss: 0.006049, Testing Loss: 0.135607, Best Loss: 0.052337, Training Acc: 0.998374, Testing Acc: 0.587662
EPOCH:: 61, Traininig Loss: 0.007158, Testing Loss: 0.069149, Best Loss: 0.052337, Training Acc: 0.993496, Testing Acc: 0.681818
EPOCH:: 62, Traininig Loss: 0.006394, Testing Loss: 0.157597, Best Loss: 0.052337, Training Acc: 0.998374, Testing Acc: 0.600649
EPOCH:: 63, Traininig Loss: 0.007168, Testing Loss: 0.099320, Best Loss: 0.052337, Training Acc: 0.995122, Testing Acc: 0.639610
EPOCH:: 64, Traininig Loss: 0.006761, Testing Loss: 0.115721, Best Loss: 0.052337, Training Acc: 0.995122, Testing Acc: 0.613636
EPOCH:: 65, Traininig Loss: 0.008041, Testing Loss: 0.089236, Best Loss: 0.052337, Training Acc: 0.991870, Testing Acc: 0.636364
EPOCH:: 66, Traininig Loss: 0.006837, Testing Loss: 0.118536, Best Loss: 0.052337, Training Acc: 0.995122, Testing Acc: 0.590909
EPOCH:: 67, Traininig Loss: 0.006421, Testing Loss: 0.137780, Best Loss: 0.052337, Training Acc: 0.996748, Testing Acc: 0.597403
EPOCH:: 68, Traininig Loss: 0.006033, Testing Loss: 0.092179, Best Loss: 0.052337, Training Acc: 0.998374, Testing Acc: 0.629870
EPOCH:: 69, Traininig Loss: 0.007014, Testing Loss: 0.063021, Best Loss: 0.052337, Training Acc: 0.993496, Testing Acc: 0.675325
EPOCH:: 70, Traininig Loss: 0.005444, Testing Loss: 0.061728, Best Loss: 0.052337, Training Acc: 1.000000, Testing Acc: 0.675325
EPOCH:: 71, Traininig Loss: 0.006302, Testing Loss: 0.091034, Best Loss: 0.052337, Training Acc: 1.000000, Testing Acc: 0.613636
EPOCH:: 72, Traininig Loss: 0.005125, Testing Loss: 0.126446, Best Loss: 0.052337, Training Acc: 1.000000, Testing Acc: 0.607143
EPOCH:: 73, Traininig Loss: 0.005672, Testing Loss: 0.116219, Best Loss: 0.052337, Training Acc: 0.996748, Testing Acc: 0.616883
EPOCH:: 74, Traininig Loss: 0.007107, Testing Loss: 0.090805, Best Loss: 0.052337, Training Acc: 0.995122, Testing Acc: 0.639610
EPOCH:: 75, Traininig Loss: 0.004764, Testing Loss: 0.099157, Best Loss: 0.052337, Training Acc: 1.000000, Testing Acc: 0.629870
EPOCH:: 76, Traininig Loss: 0.004181, Testing Loss: 0.084874, Best Loss: 0.052337, Training Acc: 0.996748, Testing Acc: 0.646104
EPOCH:: 77, Traininig Loss: 0.005069, Testing Loss: 0.158606, Best Loss: 0.052337, Training Acc: 0.996748, Testing Acc: 0.603896
EPOCH:: 78, Traininig Loss: 0.004948, Testing Loss: 0.145583, Best Loss: 0.052337, Training Acc: 0.998374, Testing Acc: 0.610390
EPOCH:: 79, Traininig Loss: 0.005487, Testing Loss: 0.114426, Best Loss: 0.052337, Training Acc: 0.996748, Testing Acc: 0.620130
EPOCH:: 80, Traininig Loss: 0.004875, Testing Loss: 0.087057, Best Loss: 0.052337, Training Acc: 0.998374, Testing Acc: 0.649351
EPOCH:: 81, Traininig Loss: 0.004213, Testing Loss: 0.100753, Best Loss: 0.052337, Training Acc: 1.000000, Testing Acc: 0.633117
EPOCH:: 82, Traininig Loss: 0.003954, Testing Loss: 0.080177, Best Loss: 0.052337, Training Acc: 1.000000, Testing Acc: 0.639610
EPOCH:: 83, Traininig Loss: 0.003893, Testing Loss: 0.064456, Best Loss: 0.052337, Training Acc: 1.000000, Testing Acc: 0.623377
EPOCH:: 84, Traininig Loss: 0.008352, Testing Loss: 0.044386, Best Loss: 0.044386, Training Acc: 0.973984, Testing Acc: 0.753247
EPOCH:: 85, Traininig Loss: 0.003144, Testing Loss: 0.095152, Best Loss: 0.044386, Training Acc: 1.000000, Testing Acc: 0.646104
EPOCH:: 86, Traininig Loss: 0.002950, Testing Loss: 0.066590, Best Loss: 0.044386, Training Acc: 1.000000, Testing Acc: 0.668831
